fhrs_id,business_name,business_type,rating_value,rating_date,new_rating_pending,address_line_3,post_code,rating_value_num,rating_value_text,rating_year,rating_month,postcode_area,rating_category
1894451,Almost Famous Manchester,Restaurant/Cafe/Canteen,AwaitingInspection,,False,Manchester,M4 1HW,,AwaitingInspection,,,M4,Unknown
1819121,Alnakla,Retailers - other,4,2023-12-01,False,Manchester,M14 5AJ,4,,2023,12,M14,Good
1894683,Aloowala also T/as Chop Shop NYC and Broast Lee,Takeaway/sandwich shop,AwaitingInspection,,False,Manchester,M12 6FA,,AwaitingInspection,,,M12,Unknown
1817213,Alostora Seafood,Restaurant/Cafe/Canteen,1,2025-09-27,False,Manchester,M14 5AQ,1,,2025,9,M14,Needs Major Improvement
1839333,Alpine4care Services Ltd,Other catering premises,5,2026-03-25,False,Manchester,M9 7BD,5,,2026,3,M9,Excellent
1819704,Al's Clearance,Retailers - other,5,2023-11-03,False,Manchester,M11 2AD,5,,2023,11,M11,Excellent
1820888,Al-Waalis,Restaurant/Cafe/Canteen,0,2025-09-15,False,Manchester,M19 3BF,0,,2025,9,M19,Needs Major Improvement
1839417,Am general store,Retailers - other,3,2025-07-28,False,Manchester,M23 1PX,3,,2025,7,M23,Satisfactory
1820647,Amato Food Products Ltd (Wholesale/Retail),Retailers - other,5,2025-05-24,False,Manchester,M1 1AT,5,,2025,5,M1,Excellent
1819222,Amazon,Restaurant/Cafe/Canteen,5,2025-03-18,False,Manchester,M90 5AA,5,,2025,3,M90,Excellent
1821924,Amazon also T/as BaxterStorey,Retailers - other,5,2025-03-07,False,Manchester,M4 4GW,5,,2025,3,M4,Excellent
1894504,Amazonia bar & grill ltd,Restaurant/Cafe/Canteen,5,2026-02-27,False,Manchester,M8 8FX,5,,2026,2,M8,Excellent
1819250,Ambala Sweets,Retailers - other,4,2025-03-10,False,Manchester,M14 5AG,4,,2025,3,M14,Good
1893635,Ambarsari Kitchen,Other catering premises,5,2026-04-10,False,,,5,,2026,4,,Excellent
1829153,Amber Alehouse,Restaurant/Cafe/Canteen,5,2025-07-07,False,Manchester,M90 1QX,5,,2025,7,M90,Excellent
1816254,Amber Dessert Town,Other catering premises,5,2026-02-18,False,,,5,,2026,2,,Excellent
1923146,Ambers Club,Pub/bar/nightclub,AwaitingInspection,,False,Manchester,M1 7FS,,AwaitingInspection,,,M1,Unknown
1816442,Amelia Food UK Ltd,Retailers - other,5,2021-09-30,False,Manchester,M18 7JD,5,,2021,9,M18,Excellent
1943865,Amelia Traders,Distributors/Transporters,AwaitingInspection,,False,Manchester,M40 8AW,,AwaitingInspection,,,M40,Unknown
1821990,American Pies,Restaurant/Cafe/Canteen,5,2025-03-06,False,Manchester,M4 5EP,5,,2025,3,M4,Excellent
1817814,Amigos,Takeaway/sandwich shop,4,2025-11-18,False,Manchester,M11 4NR,4,,2025,11,M11,Good
1818361,Amigos Tacos,Takeaway/sandwich shop,AwaitingInspection,,False,,,,AwaitingInspection,,,,Unknown
1943705,Amore Dati,Retailers - other,AwaitingInspection,,False,Manchester,M14 6JX,,AwaitingInspection,,,M14,Unknown
1818097,Amwag Cafe,Restaurant/Cafe/Canteen,4,2024-11-01,False,Manchester,M14 4BY,4,,2024,11,M14,Good
1817154,Anadol Shop,Retailers - other,4,2024-03-05,False,Manchester,M14 5AJ,4,,2024,3,M14,Good
1817615,Anand Shine M/cr Limited,Retailers - other,5,2024-03-05,False,Manchester,M8 8EG,5,,2024,3,M8,Excellent
1817690,Ananna- Manchester Bangladeshi Women's Organisation,Other catering premises,4,2025-03-27,False,Manchester,M13 0NG,4,,2025,3,M13,Good
1818152,Anatolian Cuisine Handmade Ltd,Other catering premises,5,2023-08-01,False,Manchester,M19 1HU,5,,2023,8,M19,Excellent
1923110,Anatra (EXH KITCH CO 1 Ltd),Restaurant/Cafe/Canteen,AwaitingInspection,,False,Manchester,M2 3NQ,,AwaitingInspection,,,M2,Unknown
1820580,Anchors,Takeaway/sandwich shop,5,2022-11-14,False,Manchester,M20 6UH,5,,2022,11,M20,Excellent
1818605,Ancoats Coffee Company,Retailers - other,5,2022-12-05,False,Manchester,M4 5BA,5,,2022,12,M4,Excellent
1818442,Ancoats Deli,Retailers - other,5,2024-09-22,False,Manchester,M4 6HS,5,,2024,9,M4,Excellent
1821038,Ancoats Doughboy,Other catering premises,5,2023-08-30,False,Manchester,M40 7FG,5,,2023,8,M40,Excellent
1817290,Ancoats General Store,Retailers - other,5,2016-05-24,False,Manchester,M4 5AB,5,,2016,5,M4,Excellent
1831115,Ancoats Tacos,Mobile caterer,4,2025-06-18,False,Manchester,M4 6DE,4,,2025,6,M4,Good
1821392,And The Dish Ran Away With The Spoon,Restaurant/Cafe/Canteen,4,2025-10-23,False,Manchester,M20 2LW,4,,2025,10,M20,Good
1894463,Anderson's Kitchen,Distributors/Transporters,AwaitingInspection,,False,,,,AwaitingInspection,,,,Unknown
1817174,Andinn Organics,Retailers - other,5,2024-06-06,False,,,5,,2024,6,,Excellent
1830758,ANGAARA Also T/as PARANTHA FUSION and BURGER BOMB,Restaurant/Cafe/Canteen,4,2025-09-12,False,Manchester,M8 9HJ,4,,2025,9,M8,Good
1920460,Angel Crumbs,Takeaway/sandwich shop,AwaitingInspection,,False,Manchester,M12 6JR,,AwaitingInspection,,,M12,Unknown
1831314,Angel Inn,Pub/bar/nightclub,5,2025-06-26,False,Manchester,M18 8TX,5,,2025,6,M18,Excellent
1821247,Animaid Cafe,Restaurant/Cafe/Canteen,5,2025-01-16,False,Manchester,M1 1JG,5,,2025,1,M1,Excellent
1943832,ANJO also T/as Angel crumbs,Takeaway/sandwich shop,AwaitingInspection,,False,Manchester,M1 7FU,,AwaitingInspection,,,M1,Unknown
1894576,ANMOL CURRY HOUSE,Takeaway/sandwich shop,3,2026-02-05,False,Manchester,M13 0WQ,3,,2026,2,M13,Satisfactory
1820742,Anmol Halal Meat,Retailers - other,5,2025-02-27,False,Manchester,M13 0TA,5,,2025,2,M13,Excellent
1820391,Anmol Sweet House,Takeaway/sandwich shop,4,2025-12-17,False,Manchester,M13 0WQ,4,,2025,12,M13,Good
1820103,ANN YEONG KOREAN RESTAURANT & BAR,Restaurant/Cafe/Canteen,5,2023-01-21,False,Manchester,M2 1HN,5,,2023,1,M2,Excellent
1923239,Anne's kitchen,Other catering premises,AwaitingInspection,,False,Manchester,M9 8EA,,AwaitingInspection,,,M9,Unknown
1818798,Annies Dessert Cafe,Restaurant/Cafe/Canteen,5,2022-08-24,False,Manchester,M21 8AD,5,,2022,8,M21,Excellent
1821304,Annie's Restaurant,Restaurant/Cafe/Canteen,3,2025-03-20,False,Manchester,M2 7PE,3,,2025,3,M2,Satisfactory
1818155,Another Hand,Restaurant/Cafe/Canteen,1,2026-04-09,False,Manchester,M3 4EN,1,,2026,4,M3,Needs Major Improvement
1820575,Anson Cabin Project,Other catering premises,5,2023-06-08,False,Manchester,M13 0TR,5,,2023,6,M13,Excellent
1820310,Anson Community Grocer,Retailers - other,5,2025-07-24,False,Manchester,M13 0TR,5,,2025,7,M13,Excellent
1821497,Anthony Beddows,Retailers - other,AwaitingInspection,,False,Manchester,M11 4FE,,AwaitingInspection,,,M11,Unknown
1819613,Anton's Bar,Pub/bar/nightclub,5,2022-09-06,False,Manchester,M22 4FY,5,,2022,9,M22,Excellent
1819406,AO Arena,Other catering premises,5,2024-11-26,False,Manchester,M3 1AR,5,,2024,11,M3,Excellent
1816325,Aori,Restaurant/Cafe/Canteen,5,2026-01-15,False,Manchester,M4 6LW,5,,2026,1,M4,Excellent
1816820,Apadana Food Services,Distributors/Transporters,4,2024-04-05,False,Manchester,M23 9GF,4,,2024,4,M23,Good
1819369,Ape And Apple,Pub/bar/nightclub,5,2024-06-26,False,Manchester,M2 6HQ,5,,2024,6,M2,Excellent
1817430,Apiary,Restaurant/Cafe/Canteen,5,2023-02-28,False,Manchester,M90 1QX,5,,2023,2,M90,Excellent
1816485,Apna Daal Roti & Naan,Takeaway/sandwich shop,0,2025-10-17,False,Manchester,M8 5SF,0,,2025,10,M8,Needs Major Improvement
1816415,Apple Bakery,Retailers - other,2,2025-05-08,False,Manchester,M14 5SS,2,,2025,5,M14,Needs Major Improvement
1819650,Apple Blossom Kindergarten,Hospitals/Childcare/Caring Premises,5,2024-11-21,False,Manchester,M19 2PF,5,,2024,11,M19,Excellent
1821026,Appleberry Foods Ltd,Retailers - other,5,2023-06-22,False,Manchester,M40 2XP,5,,2023,6,M40,Excellent
1816880,Appleby's Hearty Refreshment,Restaurant/Cafe/Canteen,2,2025-07-16,False,Manchester,M20 6TN,2,,2025,7,M20,Needs Major Improvement
1820274,Appna Cash & Carry (Manchester) Ltd,Retailers - supermarkets/hypermarkets,5,2024-11-27,False,Manchester,M13 0NU,5,,2024,11,M13,Excellent
1819633,Apse Ltd,Retailers - other,Exempt,,False,Manchester,M11 2WW,,Exempt,,,M11,Unknown
1929016,AQA also T/as Compass/Blue Apple,Restaurant/Cafe/Canteen,5,2025-03-21,False,Manchester,M15 6EX,5,,2025,3,M15,Excellent
1923102,ARABIAN NITES NW LTD,Restaurant/Cafe/Canteen,AwaitingInspection,,False,Manchester,M14 6JR,,AwaitingInspection,,,M14,Unknown
1818242,Arabian Shawarma,Restaurant/Cafe/Canteen,5,2024-10-12,False,Manchester,M14 6SQ,5,,2024,10,M14,Excellent
1817490,Arbeta - Wilson Vale Catering,Restaurant/Cafe/Canteen,5,2025-07-22,False,Manchester,M40 5BD,5,,2025,7,M40,Excellent
1817848,Arc Hive Cafe,Restaurant/Cafe/Canteen,5,2022-08-02,False,Manchester,M3 1EX,5,,2022,8,M3,Excellent
1839386,Arcade.Mall ltd,Retailers - other,5,2025-12-16,False,,,5,,2025,12,,Excellent
1819753,Arcane Bar,Pub/bar/nightclub,5,2017-11-03,False,Manchester,M2 6DQ,5,,2017,11,M2,Excellent
1819730,Archies,Takeaway/sandwich shop,5,2023-02-10,False,Manchester,M1 7DU,5,,2023,2,M1,Excellent
1816477,Archies,Restaurant/Cafe/Canteen,4,2024-09-14,False,Manchester,M1 2GH,4,,2024,9,M1,Good
1821189,Archies,Restaurant/Cafe/Canteen,2,2025-06-08,False,Manchester,M4 3AQ,2,,2025,6,M4,Needs Major Improvement
1817428,Archies,Restaurant/Cafe/Canteen,5,2025-06-02,False,Manchester,M90 1QX,5,,2025,6,M90,Excellent
1821376,Archie's,Takeaway/sandwich shop,5,2024-02-09,False,Manchester,M1 5NH,5,,2024,2,M1,Excellent
1816548,Archies - Didsbury,Takeaway/sandwich shop,4,2025-07-17,False,Manchester,M20 6RA,4,,2025,7,M20,Good
1816473,Arco Frozen Ltd,Distributors/Transporters,4,2024-09-16,False,Manchester,M13 0AF,4,,2024,9,M13,Good
1894508,ARDI MATCHA,Mobile caterer,AwaitingInspection,,False,,,,AwaitingInspection,,,,Unknown
1817589,Ardwick & Longsight Food Bank,Other catering premises,5,2024-04-23,False,Manchester,M13 0LN,5,,2024,4,M13,Excellent
1923124,Ardwick Day Nursery,Hospitals/Childcare/Caring Premises,AwaitingInspection,,False,Manchester,M12 5AR,,AwaitingInspection,,,M12,Unknown
1816620,Ardwick Drinks&Snacks Delivery Ardwick Alcholol Vapes & Cigar Delivery,Retailers - other,5,2024-03-23,False,Manchester,M12 6JQ,5,,2024,3,M12,Excellent
1820696,Ardwick Service Station,Retailers - other,5,2019-07-25,False,Manchester,M12 6JZ,5,,2019,7,M12,Excellent
1820983,Area,Pub/bar/nightclub,5,2025-02-20,False,Manchester,M1 3WF,5,,2025,2,M1,Excellent
1831092,AREM Distribution Ltd,Manufacturers/packers,4,2025-09-09,False,Manchester,M40 8HT,4,,2025,9,M40,Good
1820135,Argos,Retailers - other,5,2018-06-08,False,Manchester,M9 0QS,5,,2018,6,M9,Excellent
1923329,Ariyadh Arabic Restaurant,Restaurant/Cafe/Canteen,3,2025-04-16,False,Manchester,M14 7BZ,3,,2025,4,M14,Satisfactory
1894290,ARIZONA FRIED CHICKEN GRILL KABAB LTD,Restaurant/Cafe/Canteen,AwaitingInspection,,False,Manchester,M12 6AL,,AwaitingInspection,,,M12,Unknown
1820272,Arlaadi Shop,Retailers - other,5,2019-03-05,False,Manchester,M14 4LH,5,,2019,3,M14,Excellent
1817073,Armella Wholesale Food,Retailers - other,5,2023-12-30,False,Manchester,M8 8HE,5,,2023,12,M8,Excellent
1818839,Armenian Taverna & Restaurant,Restaurant/Cafe/Canteen,4,2026-02-17,False,Manchester,M2 4DN,4,,2026,2,M2,Good
1817903,Armitage Cofe Primary School also T/as Taylorshaw,School/college/university,5,2025-06-06,False,Manchester,M12 5NP,5,,2025,6,M12,Excellent
1818393,Armour Care Services,Hospitals/Childcare/Caring Premises,5,2024-12-20,False,Manchester,M8 5BR,5,,2024,12,M8,Excellent
1831228,ARMR catering,Mobile caterer,3,2025-07-29,False,Manchester,M14 4TA,3,,2025,7,M14,Satisfactory
1816227,Arndale Centre 2,Restaurant/Cafe/Canteen,AwaitingInspection,,False,Manchester,M2 1NP,,AwaitingInspection,,,M2,Unknown
1819211,Arndale News,Retailers - other,5,2016-09-22,False,Manchester,M1 1WR,5,,2016,9,M1,Excellent
1819470,Arndale Shawarma,Takeaway/sandwich shop,3,2025-03-27,False,Manchester,M4 1EA,3,,2025,3,M4,Satisfactory
1817351,Arnero Restaurant,Restaurant/Cafe/Canteen,5,2024-06-12,False,Manchester,M1 3LZ,5,,2024,6,M1,Excellent
1923117,Aroi,Mobile caterer,AwaitingInspection,,False,,,,AwaitingInspection,,,,Unknown
1816453,Aroma Massala,Takeaway/sandwich shop,4,2023-04-27,False,Manchester,M20 1BH,4,,2023,4,M20,Good
1820420,Around A Pound,Retailers - other,5,2023-02-03,False,Manchester,M22 9UE,5,,2023,2,M22,Excellent
1816884,Art School Cafe,School/college/university,5,2024-10-11,False,Manchester,M15 6BR,5,,2024,10,M15,Excellent
1819082,Artisan Cakes Manchester,Other catering premises,4,2016-09-30,False,,,4,,2016,9,,Good
1821100,Artisan Nutrition,Retailers - other,5,2024-07-26,False,Manchester,M20 6TW,5,,2024,7,M20,Excellent
1816210,Artisan Pastry.Co,Other catering premises,AwaitingInspection,,False,,,,AwaitingInspection,,,,Unknown
1821275,Artist Cakes and Bakes,Other catering premises,5,2023-04-27,False,,,5,,2023,4,,Excellent
1816387,Artista Perfetto,Restaurant/Cafe/Canteen,5,2025-06-06,False,Manchester,M4 6BG,5,,2025,6,M4,Excellent
1818820,Arts Direct Ltd,Restaurant/Cafe/Canteen,5,2022-07-07,False,Manchester,M4 5EB,5,,2022,7,M4,Excellent
1817021,Arty Cakes,Other catering premises,5,2024-04-19,False,,,5,,2024,4,,Excellent
1819512,Aryans Convenience Store,Retailers - other,5,2023-02-06,False,Blackley,M9 0PL,5,,2023,2,M9,Excellent
1818019,AS Shudehill News,Retailers - other,4,2024-05-27,False,Manchester,M4 4AN,4,,2024,5,M4,Good
1822080,ASAP COFFEE,Restaurant/Cafe/Canteen,5,2025-01-24,False,Manchester,M1 2FF,5,,2025,1,M1,Excellent
1818886,Asda,Retailers - supermarkets/hypermarkets,5,2025-03-17,False,Manchester,M22 4QN,5,,2025,3,M22,Excellent
1816761,Asda,Retailers - other,5,2024-07-16,False,Manchester,M18 7JH,5,,2024,7,M18,Excellent
1820827,Asda,Retailers - supermarkets/hypermarkets,5,2024-04-15,False,Manchester,M22 5HZ,5,,2024,4,M22,Excellent
1816578,Asda Express,Retailers - other,5,2026-02-02,False,Manchester,M1 7DF,5,,2026,2,M1,Excellent
1818555,Asda Express,Retailers - other,AwaitingInspection,,False,Manchester,M15 6AE,,AwaitingInspection,,,M15,Unknown
1894497,Asda Express Manchester Square Gardens,Retailers - other,AwaitingInspection,,False,Manchester,M15 6AE,,AwaitingInspection,,,M15,Unknown
1870790,Asda Express PFS Royle Green,Retailers - other,5,2025-10-06,False,Manchester,M22 4SY,5,,2025,10,M22,Excellent
1870780,Asda Express PFS Shirley,Retailers - other,5,2025-11-10,False,Manchester,M8 0PL,5,,2025,11,M8,Excellent
1870777,Asda Express PFS Wilbraham,Retailers - other,5,2025-11-03,False,Manchester,M14 7DW,5,,2025,11,M14,Excellent
1870778,Asda Express West Didsbury - Princess Road PFS,Retailers - other,4,2025-11-12,False,Manchester,M20 2ZF,4,,2025,11,M20,Good
1818697,Asda Longsight,Retailers - supermarkets/hypermarkets,5,2024-09-07,False,Longsight,M12 4NH,5,,2024,9,M12,Excellent
1819872,Asda Petrol,Retailers - supermarkets/hypermarkets,5,2016-06-23,False,Manchester,M9 4DH,5,,2016,6,M9,Excellent
1894320,Asda Supermarket,Retailers - supermarkets/hypermarkets,5,2026-03-19,False,Manchester,M40 2JF,5,,2026,3,M40,Excellent
1818837,Asda Supermarket,Retailers - supermarkets/hypermarkets,5,2024-02-06,False,Manchester,M15 5AS,5,,2024,2,M15,Excellent
1894321,Asda Supermarket,Retailers - other,5,2025-10-31,False,Manchester,M12 4QN,5,,2025,10,M12,Excellent
1819097,Asda Supermarket,Retailers - supermarkets/hypermarkets,5,2012-02-22,False,Manchester,M9 4DJ,5,,2012,2,M9,Excellent
1818990,Asda Supermarket,Retailers - supermarkets/hypermarkets,5,2025-03-25,False,Manchester,M11 4BD,5,,2025,3,M11,Excellent
1943781,ASE Global Holdings UK also T/as The Lifestyle Zone,Other catering premises,AwaitingInspection,,False,,,,AwaitingInspection,,,,Unknown
1816290,Asharaf Union Trust,Distributors/Transporters,4,2025-03-14,False,,,4,,2025,3,,Good
1820312,Ashburne Hall Lodge Halls of Residence,Other catering premises,5,2025-09-30,False,Manchester,M14 6HA,5,,2025,9,M14,Excellent
1820871,Ashbury Meadow Primary School,School/college/university,5,2024-10-02,False,Manchester,M11 3NR,5,,2024,10,M11,Excellent
1817837,Ashgate Primary School,School/college/university,5,2025-05-14,False,Manchester,M22 5DR,5,,2025,5,M22,Excellent
1819300,Ashley House Rest Home,Hospitals/Childcare/Caring Premises,5,2025-11-06,False,Manchester,M20 2YA,5,,2025,11,M20,Excellent
1816755,Ashley Lane Off Licence,Retailers - other,4,2023-05-31,False,Manchester,M9 4NQ,4,,2023,5,M9,Good
1943844,ASHOLA HOLDINGS,Other catering premises,AwaitingInspection,,False,,,,AwaitingInspection,,,,Unknown
1818847,Ashton New Road Post Office,Retailers - other,5,2023-07-13,False,Manchester,M4 7HR,5,,2023,7,M4,Excellent
1818968,Ashtree Local Convenience Store,Retailers - other,4,2021-03-17,False,Manchester,M8 5AT,4,,2021,3,M8,Good
1817515,Ashwag Cafe,Restaurant/Cafe/Canteen,3,2025-06-02,False,Manchester,M14 4BY,3,,2025,6,M14,Satisfactory
1943776,ashy & food ltd,Mobile caterer,AwaitingInspection,,False,,,,AwaitingInspection,,,,Unknown
1819355,Ashy's Takeaway,Takeaway/sandwich shop,4,2025-10-17,False,Manchester,M8 9ER,4,,2025,10,M8,Good
1923139,ASIAFOOD24 LTD,Importers/Exporters,AwaitingInspection,,False,Manchester,M11 2WJ,,AwaitingInspection,,,M11,Unknown
1817764,Ask Italian,Restaurant/Cafe/Canteen,5,2025-04-18,False,Manchester,M1 1RG,5,,2025,4,M1,Excellent
1816860,Asmara Bella,Restaurant/Cafe/Canteen,4,2025-09-19,False,Manchester,M1 2EQ,4,,2025,9,M1,Good
1906835,Aspinal Methodist Church,Restaurant/Cafe/Canteen,AwaitingInspection,,False,Manchester,M18 7JH,,AwaitingInspection,,,M18,Unknown
1819200,Aspire Lounge,Pub/bar/nightclub,5,2022-09-05,False,Manchester,M90 1QX,5,,2022,9,M90,Excellent
1822026,Assam Spice Indian Restaurant,Restaurant/Cafe/Canteen,4,2025-09-03,False,Manchester,M40 0JQ,4,,2025,9,M40,Good
1817323,Astons of Manchester,Retailers - other,5,2015-03-23,False,Manchester,M2 7EA,5,,2015,3,M2,Excellent
1821547,atbaq.rose,Other catering premises,5,2023-05-02,False,,,5,,2023,5,,Excellent
1819495,Atlantic Fish Bar,Takeaway/sandwich shop,5,2025-10-22,False,Manchester,M14 6XQ,5,,2025,10,M14,Excellent
1820257,Atlantic Fish Bar,Takeaway/sandwich shop,5,2023-03-07,False,Manchester,M21 7QH,5,,2023,3,M21,Excellent
1818788,Atlantic Fish Bar,Takeaway/sandwich shop,5,2023-11-20,False,Manchester,M22 4HH,5,,2023,11,M22,Excellent
1818960,Atlas Bar Cafe,Pub/bar/nightclub,4,2017-09-07,False,Manchester,M3 4LY,4,,2017,9,M3,Good
1817526,ATOMECA,Restaurant/Cafe/Canteen,4,2025-11-03,False,Manchester,M15 4YB,4,,2025,11,M15,Good
1821982,ATOMECA WINE BAR,Restaurant/Cafe/Canteen,4,2025-01-28,False,Manchester,M3 3HF,4,,2025,1,M3,Good
1819485,Atrium Coffee,Restaurant/Cafe/Canteen,5,2023-07-24,False,Manchester,M2 3DE,5,,2023,7,M2,Excellent
1818898,Atul's Newsagent & Off Licence,Retailers - other,5,2023-07-31,False,Manchester,M20 3DB,5,,2023,7,M20,Excellent
1816536,Auntie Annes,Takeaway/sandwich shop,5,2024-09-22,False,Manchester,M4 43AB,5,,2024,9,M4,Excellent
1894476,Auntie Annes,Takeaway/sandwich shop,5,2026-03-24,False,Manchester,M4 3AQ,5,,2026,3,M4,Excellent
1820248,Aura Lounge,Restaurant/Cafe/Canteen,4,2024-09-06,False,Manchester,M14 5AL,4,,2024,9,M14,Good
1818579,Aurora Habesha Restaurant Café and Lounge,Restaurant/Cafe/Canteen,5,2024-10-20,False,Manchester,M3 1FE,5,,2024,10,M3,Excellent
1816754,Australasia also T/A OCASA,Restaurant/Cafe/Canteen,5,2025-01-30,False,Manchester,M3 3AP,5,,2025,1,M3,Excellent
1820191,Aut,Retailers - other,2,2025-03-05,False,Manchester,M40 9WT,2,,2025,3,M40,Needs Major Improvement
1817647,Authentic Afghani Cuisine,Other catering premises,5,2024-03-26,False,,,5,,2024,3,,Excellent
1819315,Authentic City Church,Other catering premises,5,2022-06-17,False,Manchester,M12 4QD,5,,2022,6,M12,Excellent
1818450,Authentic City Church Life Changer Project,Other catering premises,3,2026-02-27,False,Manchester,M12 4QD,3,,2026,2,M12,Satisfactory
1906909,Autotrader,Restaurant/Cafe/Canteen,AwaitingInspection,,False,Manchester,M1 5BL,,AwaitingInspection,,,M1,Unknown
1818347,Avan Lounge & Bar,Pub/bar/nightclub,5,2025-03-21,False,Manchester,M3 1FF,5,,2025,3,M3,Excellent
1817498,"Avanti West Coast, First Class Lounge",Restaurant/Cafe/Canteen,5,2022-11-22,False,Manchester,M60 7RA,5,,2022,11,M60,Excellent
1816336,Avari Wave Ltd,Retailers - other,5,2025-05-22,False,Manchester,M3 1HE,5,,2025,5,M3,Excellent
1819831,Averill House Care Home - HC-One,Hospitals/Childcare/Caring Premises,5,2026-01-21,False,Manchester,M40 1PF,5,,2026,1,M40,Excellent
1820627,Axons of Didsbury,Retailers - other,4,2025-06-24,False,Manchester,M20 6TN,4,,2025,6,M20,Good
1816456,Ayas mcr,Takeaway/sandwich shop,1,2025-12-16,False,Manchester,M14 4LG,1,,2025,12,M14,Needs Major Improvement
1817226,Aylas Bakery,Other catering premises,5,2023-12-12,False,,,5,,2023,12,,Excellent
1821991,AYURVEDIC HEALTHCARE & LASER CLINIC LTD,Retailers - other,5,2025-03-05,False,Manchester,M8 5EL,5,,2025,3,M8,Excellent
1816689,A-Z Chemist,Retailers - other,Exempt,,False,Manchester,M8 8WE,,Exempt,,,M8,Unknown
1816887,A-Z Convenience Store,Retailers - other,3,2026-02-10,False,Manchester,M9 8DX,3,,2026,2,M9,Satisfactory
1818804,Azadi Mini Market,Retailers - other,5,2023-02-13,False,Manchester,M14 5AH,5,,2023,2,M14,Excellent
1819542,Azuma,Restaurant/Cafe/Canteen,5,2025-11-03,False,Manchester,M15 6BN,5,,2025,11,M15,Excellent
1819928,Azzuro,Restaurant/Cafe/Canteen,5,2024-04-12,False,Manchester,M20 2LW,5,,2024,4,M20,Excellent
1817655,B & A Corner Shop,Retailers - other,4,2024-02-22,False,Manchester,M9 4GN,4,,2024,2,M9,Good
1894492,B & H Food Mart,Distributors/Transporters,3,2026-02-19,False,Manchester,M4 1EA,3,,2026,2,M4,Satisfactory
1819927,B & M,Retailers - other,5,2017-12-18,False,Manchester,M9 4DH,5,,2017,12,M9,Excellent
